"grp","val"
"G1",14.8790487068956
"G1",15.5396450210334
"G1",19.1174166282982
"G1",16.1410167828492
"G1",16.2585754703219
"G1",19.4301299737666
"G1",16.9218324119784
"G1",13.4698775307869
"G1",14.6262942962129
"G1",15.1086760598001
"G1",18.4481635948789
"G1",16.7196276541147
"G1",16.8015429011881
"G1",16.2213654318902
"G1",14.8883177304919
"G1",19.5738262736062
"G1",16.9957009564585
"G1",12.0667656867407
"G1",17.4027118031274
"G1",15.0544171845441
"G1",13.8643525880263
"G1",15.5640501706834
"G1",13.9479911033855
"G1",14.5422175414177
"G1",14.7499214643015
"G1",12.6266133785152
"G1",17.675574088989
"G2",10.4601193535095
"G2",6.58558918896416
"G2",13.7614447632098
"G2",11.2793926644304
"G2",9.11478555102319
"G2",12.6853769831351
"G2",12.6344004625991
"G2",12.4647432449125
"G2",12.0659207623003
"G2",11.6617529606128
"G2",9.81426486826983
"G2",9.08211200878025
"G2",8.85858699696285
"G2",7.91587906323846
"G2",9.3762481659412
"G2",6.20381094529521
"G2",16.5068678960155
"G2",13.623885994915
"G2",6.63067425038995
"G2",8.79134549410277
"G2",8.60003393913034
"G2",12.339895355009
"G2",9.74989280058451
"G2",10.7599555419843
"G3",8.94290648930259
"G3",8.91425908541737
"G3",11.7372045680289
"G3",8.54845802868146
"G3",12.0329412088591
"G3",5.90249439153956
"G3",10.1692274992721
"G3",9.24770848768923
"G3",9.43188313748795
"G3",9.75927896551976
"G3",7.9953530937814
"G3",8.33358523266116
"G3",6.96284923378582
"G3",6.85641754704884
"G3",9.60705728280852
"G3",9.89641955725885
"G4",5.0530042267305
"G4",5.92226746787974
"G4",7.05008468562714
"G4",4.50896883394346
"G4",2.69083112435919
"G4",6.00573852446226
"G4",4.29079923741761
"G4",4.31199138353264
"G4",6.0255713696967
"G4",4.71522699294899
"G4",3.77928228774546
"G4",5.18130347974915
"G4",4.86110863756096
"G4",5.00576418589989
"G4",5.38528040112633
"G4",4.62933996820759
"G4",5.64437654851883
"G4",4.77951343818125
"G4",5.3317819639157
"G4",6.09683901314935
"G4",5.4351814908338
"G4",4.67406841446877
"G4",6.14880761845109
"G4",5.99350385596212
"G4",5.54839695950807
"G4",5.23873173511144
"G4",4.37209392396063
"G4",6.36065244853001
"G4",4.39974041285287
"G4",7.18733299301658
"G5",18.1304425047408
"G5",11.0571985635981
"G5",7.89431639877288
"G5",9.1583737452028
"G5",13.0275348366261
"G5",11.0132324861505
"G5",10.6098296024091
"G5",8.19352573093994
"G5",11.8198891007643
"G5",8.8603821221717
"G5",5.32823225364745
"G6",13.6197734797122
"G6",14.9189966090608
"G6",13.4246530373916
"G6",14.607964322225
"G6",12.3821172917108
"G6",13.9444380344755
"G6",14.5194072039435
"G6",14.3011533621667
"G6",14.1056761941489
"G6",13.3592939916946
"G6",13.1502956539664
"G6",12.9758712093951
"G6",14.1176465971001
"G6",13.0525253858152
"G6",13.5094425562993
"G6",13.7439078078018
"G6",15.8438620052322
"G6",13.3480500983045
"G6",14.2353865722849
"G6",14.0779608495637
